hotel,canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,avg_daily_rate,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_guests,arrival_date,lead_time_category,price_quartile,country_upper,is_online,country_prefix,status_length,market_Complementary,market_Corporate,market_Direct,market_Groups,market_Offline TA/TO,market_Online TA,market_Undefined,star_rating
Resort Hotel,0,0,2016,october,42,10,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,56.0,0,1,Check-Out,2016-10-11,1,1.0,2016-10-10,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,13,2016,march,13,25,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,242,0,0,Transient,78.8,0,1,Check-Out,2016-03-30,5,2.0,2016-03-25,Short Notice,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,43.0,0,0,Check-Out,2016-03-30,1,1.0,2016-03-29,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,5,2016,march,14,28,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,37.0,0,0,Check-Out,2016-03-30,2,2.0,2016-03-28,Last Minute,Low,ESP,False,ES,9,False,False,False,False,True,False,False,4
Resort Hotel,0,40,2016,march,14,28,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,54.0,1,1,Check-Out,2016-03-30,2,2.0,2016-03-28,Planned,Low,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,0,0,0,Transient,48.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,3,2016,march,14,29,0,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,55.56,0,1,Check-Out,2016-03-30,1,3.0,2016-03-29,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,35.11,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,0,0,Transient,48.0,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,4,2016,march,14,27,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Check-Out,2016-03-30,3,2.0,2016-03-27,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,9,2016,march,13,25,2,3,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,85.4,0,2,Check-Out,2016-03-30,5,3.0,2016-03-25,Short Notice,Medium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,196,2016,march,13,21,3,6,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,0,Transient,28.1,0,0,Check-Out,2016-03-30,9,2.0,2016-03-21,Far Advance,Low,DEU,False,DE,9,False,False,False,False,True,False,False,4
Resort Hotel,0,55,2016,march,14,28,1,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250,0,0,Transient,53.2,0,0,Check-Out,2016-03-30,2,2.0,2016-03-28,Planned,Low,GBR,False,GB,9,False,False,True,False,False,False,False,4
Resort Hotel,0,4,2016,march,14,28,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,0,Check-Out,2016-03-30,2,2.0,2016-03-28,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,27,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74.0,2,1,Check-Out,2016-03-30,3,2.0,2016-03-27,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2016,march,14,28,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,48.0,0,0,Check-Out,2016-03-30,2,2.0,2016-03-28,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,77,2016,march,13,23,2,5,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,0,0,Transient,83.61,0,1,Check-Out,2016-03-30,7,2.0,2016-03-23,Planned,Medium,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,7,2016,march,14,29,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,36.96,0,1,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,29,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,43.0,0,0,Check-Out,2016-03-30,1,1.0,2016-03-29,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,23,2016,march,14,29,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,55.0,1,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Short Notice,Low,ESP,False,ES,9,False,False,True,False,False,False,False,4
Resort Hotel,0,25,2016,march,14,28,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,60.0,0,1,Check-Out,2016-03-30,2,2.0,2016-03-28,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2016,march,14,28,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Check-Out,2016-03-30,2,2.0,2016-03-28,Last Minute,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,29,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,48.0,0,0,Check-Out,2016-03-30,1,2.0,2016-03-29,Last Minute,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,5,2016,march,14,28,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,0,0,Transient,44.4,1,1,Check-Out,2016-03-31,3,3.0,2016-03-28,Last Minute,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,0,2016,march,14,30,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,43.0,0,0,Check-Out,2016-03-31,1,1.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,15,2016,march,14,27,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,66.5,0,0,Check-Out,2016-03-31,4,2.0,2016-03-27,Short Notice,Low,IRL,False,IR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,178,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,178,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,47,0,0,Transient,45.0,1,0,Check-Out,2016-03-31,1,1.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,178,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,178,0,Transient-Party,42.0,0,0,Check-Out,2016-03-31,1,1.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,6,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,178,0,Transient,50.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,0,2016,march,14,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,398,0,Transient,43.0,0,0,Check-Out,2016-03-31,1,1.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,16,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,39.0,0,1,Check-Out,2016-03-31,1,2.0,2016-03-30,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,3,2016,march,14,29,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,58.0,0,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,8,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,48.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,30,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
Resort Hotel,0,35,2016,march,14,28,1,2,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,25.0,0,0,Check-Out,2016-03-31,3,1.0,2016-03-28,Planned,Low,DEU,False,DE,9,False,False,False,False,True,False,False,4
Resort Hotel,0,77,2016,march,13,24,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,75.89,1,1,Check-Out,2016-03-31,7,2.0,2016-03-24,Planned,Medium,IRL,True,IR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,27,2016,march,14,29,0,2,2,3.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,105.0,0,3,Check-Out,2016-03-31,2,5.0,2016-03-29,Short Notice,High,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,7,2016,march,14,28,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74.0,1,0,Check-Out,2016-03-31,3,2.0,2016-03-28,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,15,2016,march,14,28,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,39.0,0,1,Check-Out,2016-03-31,3,2.0,2016-03-28,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,28,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74.0,1,1,Check-Out,2016-03-31,3,2.0,2016-03-28,Last Minute,Medium,BEL,True,BE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,3,2017,june,23,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,0,A,A,0,No Deposit,0,355,0,Transient,75.0,0,0,Check-Out,2017-06-09,1,1.0,2017-06-08,Last Minute,Medium,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,14,2016,march,14,28,1,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,196,0,0,Transient,51.3,0,1,Check-Out,2016-03-31,3,3.0,2016-03-28,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,129,2016,march,13,24,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,0,Transient,76.97,0,0,Check-Out,2016-03-31,7,4.0,2016-03-24,Far Advance,Medium,IRL,True,IR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,13,2016,march,14,29,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,184,0,0,Transient,30.6,0,0,Check-Out,2016-03-31,2,1.0,2016-03-29,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,13,2016,march,14,29,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,184,0,0,Transient,35.1,0,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Short Notice,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,4,2016,march,14,28,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,54.0,1,1,Check-Out,2016-03-31,3,2.0,2016-03-28,Last Minute,Low,POL,True,PO,9,False,False,False,False,False,True,False,4
Resort Hotel,0,13,2016,march,14,27,2,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,0,0,Transient,57.2,0,0,Check-Out,2016-03-31,4,2.0,2016-03-27,Short Notice,Low,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,30,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,FRA,True,FR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,46,2016,march,14,29,0,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,5,No Deposit,250,0,0,Transient,76.0,1,0,Check-Out,2016-03-31,2,3.0,2016-03-29,Planned,Medium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,39,2016,march,14,27,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Transient,28.5,0,0,Check-Out,2016-03-31,4,2.0,2016-03-27,Planned,Low,GBR,False,GB,9,False,False,False,False,True,False,False,4
Resort Hotel,0,8,2016,march,13,26,2,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,82.4,0,0,Check-Out,2016-03-31,5,2.0,2016-03-26,Short Notice,Medium,IRL,False,IR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,17,2016,march,14,27,2,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient-Party,93.0,0,0,Check-Out,2016-03-31,4,4.0,2016-03-27,Short Notice,Medium,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,30,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,68.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,DEU,True,DE,9,False,False,False,False,False,True,False,4
Resort Hotel,0,8,2016,march,14,29,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,29.0,0,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Short Notice,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,0,2016,march,14,29,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,54.0,1,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Last Minute,Low,IRL,True,IR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,126,2016,march,13,22,2,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,45.6,0,1,Check-Out,2016-03-31,9,2.0,2016-03-22,Far Advance,Low,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,3,2016,march,14,28,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74.0,1,1,Check-Out,2016-03-31,3,2.0,2016-03-28,Last Minute,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,3,2016,march,14,28,1,2,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,0,0,Transient,78.0,1,0,Check-Out,2016-03-31,3,3.0,2016-03-28,Last Minute,Medium,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,1,2016,march,14,29,0,2,2,0.0,0,BB,JOR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,48.0,0,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Last Minute,Low,JOR,True,JO,9,False,False,False,False,False,True,False,4
Resort Hotel,0,42,2016,march,13,25,2,4,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,98.67,0,1,Check-Out,2016-03-31,6,4.0,2016-03-25,Planned,High,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,1,2016,march,14,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,0,0,Transient,48.0,0,0,Check-Out,2016-03-31,1,2.0,2016-03-30,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,4
Resort Hotel,0,40,2016,march,14,27,2,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26,0,0,Transient,52.25,0,0,Check-Out,2016-03-31,4,2.0,2016-03-27,Planned,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,0,2016,march,14,29,0,2,2,0.0,0,BB,SYR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,54.0,0,0,Check-Out,2016-03-31,2,2.0,2016-03-29,Last Minute,Low,SYR,True,SY,9,False,False,False,False,False,True,False,4
Resort Hotel,0,31,2016,march,12,18,4,10,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,52.2,0,0,Check-Out,2016-04-01,14,2.0,2016-03-18,Planned,Low,CN,False,CN,9,False,False,False,False,True,False,False,4
Resort Hotel,0,67,2016,april,14,1,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,E,0,No Deposit,250,0,0,Transient,60.92,0,2,Check-Out,2016-04-04,3,2.0,2016-04-01,Planned,Low,GBR,False,GB,9,False,False,True,False,False,False,False,4
Resort Hotel,0,0,2016,march,14,28,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,58.2,1,0,Check-Out,2016-04-01,4,1.0,2016-03-28,Last Minute,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,0,2016,march,14,29,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,47,0,Transient,42.0,0,0,Check-Out,2016-04-01,3,1.0,2016-03-29,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,5,2016,april,18,26,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,3,No Deposit,0,47,0,Transient,42.0,0,0,Check-Out,2016-04-30,4,1.0,2016-04-26,Last Minute,Low,PRT,False,PR,9,False,True,False,False,False,False,False,4
Resort Hotel,0,34,2016,march,14,27,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,52.36,0,1,Check-Out,2016-04-01,5,2.0,2016-03-27,Planned,Low,IRL,True,IR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,60,2016,march,14,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,56.0,0,1,Check-Out,2016-04-01,4,2.0,2016-03-28,Planned,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,30,2016,march,14,30,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,52.65,0,2,Check-Out,2016-04-01,2,2.0,2016-03-30,Short Notice,Low,ESP,False,ES,9,False,False,True,False,False,False,False,4
Resort Hotel,0,2,2016,march,14,31,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251,0,0,Transient,59.0,0,1,Check-Out,2016-04-01,1,1.0,2016-03-31,Last Minute,Low,PRT,False,PR,9,False,False,False,False,True,False,False,4
Resort Hotel,0,51,2016,march,14,31,0,1,2,1.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251,0,0,Transient,73.75,0,1,Check-Out,2016-04-01,1,3.0,2016-03-31,Planned,Medium,DEU,False,DE,9,False,False,False,False,True,False,False,4
Resort Hotel,0,6,2016,march,14,28,1,3,2,0.0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,196,0,0,Transient,97.5,1,0,Check-Out,2016-04-01,4,2.0,2016-03-28,Last Minute,Medium,USA,True,US,9,False,False,False,False,False,True,False,4
Resort Hotel,0,61,2016,march,14,27,2,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,56.0,0,1,Check-Out,2016-04-01,5,3.0,2016-03-27,Planned,Low,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,81,2016,march,14,29,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,59.4,0,1,Check-Out,2016-04-01,3,2.0,2016-03-29,Planned,Low,NLD,True,NL,9,False,False,False,False,False,True,False,4
Resort Hotel,0,96,2016,march,13,24,2,6,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,47.56,0,2,Check-Out,2016-04-01,8,2.0,2016-03-24,Far Advance,Low,AUS,True,AU,9,False,False,False,False,False,True,False,4
Resort Hotel,0,41,2016,march,14,28,1,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,56.5,0,0,Check-Out,2016-04-01,4,2.0,2016-03-28,Planned,Low,BEL,False,BE,9,False,False,True,False,False,False,False,4
Resort Hotel,0,15,2016,march,14,27,2,3,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,146.4,0,1,Check-Out,2016-04-01,5,4.0,2016-03-27,Short Notice,Premium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,18,2016,march,14,31,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,85.0,0,0,Check-Out,2016-04-01,1,2.0,2016-03-31,Short Notice,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,4
Resort Hotel,0,2,2016,april,14,1,0,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,223,0,Transient-Party,0.0,0,0,Check-Out,2016-04-01,0,2.0,2016-04-01,Last Minute,Low,GBR,False,GB,9,False,False,True,False,False,False,False,4
Resort Hotel,0,69,2016,march,13,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,65.32,0,0,Check-Out,2016-04-01,7,2.0,2016-03-25,Planned,Low,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,47,2016,march,13,26,2,5,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,36,0,0,Transient,58.93,0,0,Check-Out,2016-04-02,7,2.0,2016-03-26,Planned,Low,FIN,False,FI,9,False,False,False,False,True,False,False,4
Resort Hotel,0,101,2016,march,14,29,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,50.6,0,1,Check-Out,2016-04-02,4,2.0,2016-03-29,Far Advance,Low,GBR,True,GB,9,False,False,False,False,False,True,False,4
Resort Hotel,0,129,2016,march,13,25,2,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,50.17,0,2,Check-Out,2016-04-02,8,2.0,2016-03-25,Far Advance,Low,ESP,True,ES,9,False,False,False,False,False,True,False,4
